G,0.2,0.266666666667,0.266666666667,0.2,0.133333333333,0.4,0.466666666667,0.333333333333,0.333333333333,0.666666666667,0.466666666667,0.666666666667,0.133333333333,0.6,0.266666666667,0.6
G,0.4,0.666666666667,0.466666666667,0.533333333333,0.2,0.533333333333,0.466666666667,0.533333333333,0.533333333333,0.4,0.4,0.6,0.133333333333,0.466666666667,0.4,0.733333333333
G,0.4,0.533333333333,0.4,0.4,0.333333333333,0.4,0.466666666667,0.4,0.4,0.6,0.466666666667,0.733333333333,0.133333333333,0.6,0.266666666667,0.6
G,0.2,0.533333333333,0.333333333333,0.4,0.2,0.466666666667,0.4,0.466666666667,0.4,0.4,0.333333333333,0.666666666667,0.0666666666667,0.533333333333,0.333333333333,0.733333333333
G,0.266666666667,0.6,0.333333333333,0.4,0.2,0.4,0.466666666667,0.466666666667,0.4,0.666666666667,0.466666666667,0.733333333333,0.133333333333,0.6,0.266666666667,0.6
G,0.333333333333,0.666666666667,0.4,0.533333333333,0.4,0.466666666667,0.4,0.466666666667,0.533333333333,0.4,0.266666666667,0.666666666667,0.133333333333,0.6,0.4,0.733333333333
G,0.266666666667,0.533333333333,0.333333333333,0.4,0.133333333333,0.466666666667,0.4,0.466666666667,0.533333333333,0.4,0.4,0.6,0.0666666666667,0.533333333333,0.4,0.733333333333
G,0.333333333333,0.733333333333,0.4,0.533333333333,0.266666666667,0.4,0.466666666667,0.466666666667,0.466666666667,0.733333333333,0.466666666667,0.733333333333,0.133333333333,0.666666666667,0.266666666667,0.6
G,0.333333333333,0.4,0.466666666667,0.333333333333,0.466666666667,0.466666666667,0.533333333333,0.4,0.2,0.466666666667,0.466666666667,0.533333333333,0.4,0.733333333333,0.466666666667,0.533333333333
G,0.133333333333,0.4,0.2,0.266666666667,0.133333333333,0.533333333333,0.533333333333,0.4,0.333333333333,0.4,0.466666666667,0.6,0.133333333333,0.466666666667,0.333333333333,0.733333333333
G,0.266666666667,0.466666666667,0.266666666667,0.333333333333,0.2,0.4,0.4,0.4,0.333333333333,0.666666666667,0.466666666667,0.866666666667,0.133333333333,0.6,0.266666666667,0.666666666667
G,0.333333333333,0.333333333333,0.4,0.466666666667,0.2,0.466666666667,0.266666666667,0.466666666667,0.6,0.333333333333,0.333333333333,0.6,0.0666666666667,0.6,0.466666666667,0.733333333333
G,0.133333333333,0.4,0.2,0.266666666667,0.133333333333,0.466666666667,0.4,0.4,0.4,0.4,0.333333333333,0.666666666667,0.0666666666667,0.533333333333,0.333333333333,0.733333333333
G,0.2,0.466666666667,0.266666666667,0.333333333333,0.133333333333,0.533333333333,0.533333333333,0.533333333333,0.466666666667,0.333333333333,0.466666666667,0.6,0.133333333333,0.466666666667,0.333333333333,0.666666666667
G,0.2,0.4,0.266666666667,0.266666666667,0.133333333333,0.4,0.4,0.333333333333,0.466666666667,0.466666666667,0.333333333333,0.666666666667,0.133333333333,0.666666666667,0.266666666667,0.533333333333
G,0.333333333333,0.733333333333,0.466666666667,0.533333333333,0.4,0.4,0.4,0.4,0.466666666667,0.4,0.4,0.6,0.266666666667,0.6,0.266666666667,0.533333333333
G,0.333333333333,0.6,0.4,0.466666666667,0.333333333333,0.466666666667,0.466666666667,0.533333333333,0.333333333333,0.333333333333,0.466666666667,0.6,0.2,0.4,0.333333333333,0.6
G,0.133333333333,0.0666666666667,0.2,0.133333333333,0.0666666666667,0.533333333333,0.4,0.4,0.4,0.4,0.333333333333,0.6,0.0666666666667,0.466666666667,0.4,0.666666666667
G,0.2,0.466666666667,0.266666666667,0.333333333333,0.133333333333,0.466666666667,0.533333333333,0.533333333333,0.466666666667,0.4,0.466666666667,0.533333333333,0.133333333333,0.466666666667,0.4,0.733333333333
G,0.333333333333,0.6,0.333333333333,0.4,0.2,0.4,0.466666666667,0.4,0.466666666667,0.666666666667,0.533333333333,0.666666666667,0.133333333333,0.6,0.266666666667,0.6
G,0.333333333333,0.333333333333,0.4,0.466666666667,0.2,0.533333333333,0.4,0.533333333333,0.6,0.4,0.333333333333,0.733333333333,0.0666666666667,0.533333333333,0.4,0.733333333333
G,0.2,0.2,0.266666666667,0.333333333333,0.133333333333,0.466666666667,0.533333333333,0.533333333333,0.466666666667,0.4,0.466666666667,0.533333333333,0.133333333333,0.466666666667,0.4,0.733333333333
G,0.133333333333,0.266666666667,0.2,0.2,0.133333333333,0.4,0.466666666667,0.333333333333,0.266666666667,0.6,0.533333333333,0.666666666667,0.133333333333,0.6,0.266666666667,0.6
G,0.133333333333,0.266666666667,0.133333333333,0.133333333333,0.0666666666667,0.4,0.466666666667,0.333333333333,0.333333333333,0.6,0.466666666667,0.666666666667,0.133333333333,0.533333333333,0.266666666667,0.6
G,0.4,0.6,0.333333333333,0.266666666667,0.2,0.666666666667,0.4,0.266666666667,0.4,0.733333333333,0.2,0.533333333333,0.266666666667,0.466666666667,0.333333333333,0.6
G,0.266666666667,0.533333333333,0.333333333333,0.4,0.2,0.533333333333,0.4,0.4,0.466666666667,0.733333333333,0.4,0.733333333333,0.133333333333,0.666666666667,0.266666666667,0.6
G,0.2,0.266666666667,0.266666666667,0.2,0.133333333333,0.466666666667,0.4,0.4,0.333333333333,0.4,0.4,0.6,0.133333333333,0.6,0.266666666667,0.6
G,0.0666666666667,0.2,0.133333333333,0.0666666666667,0.0666666666667,0.4,0.466666666667,0.333333333333,0.266666666667,0.6,0.466666666667,0.666666666667,0.133333333333,0.533333333333,0.266666666667,0.6
G,0.266666666667,0.466666666667,0.333333333333,0.333333333333,0.2,0.4,0.466666666667,0.4,0.466666666667,0.666666666667,0.466666666667,0.733333333333,0.133333333333,0.6,0.266666666667,0.6
G,0.2,0.266666666667,0.266666666667,0.2,0.133333333333,0.4,0.466666666667,0.333333333333,0.333333333333,0.6,0.533333333333,0.6,0.133333333333,0.6,0.266666666667,0.6
G,0.266666666667,0.4,0.333333333333,0.266666666667,0.2,0.466666666667,0.466666666667,0.533333333333,0.466666666667,0.4,0.4,0.733333333333,0.133333333333,0.6,0.266666666667,0.6
G,0.2,0.266666666667,0.266666666667,0.2,0.133333333333,0.4,0.466666666667,0.333333333333,0.333333333333,0.6,0.466666666667,0.666666666667,0.133333333333,0.533333333333,0.266666666667,0.6
G,0.333333333333,0.466666666667,0.4,0.333333333333,0.2,0.466666666667,0.4,0.466666666667,0.466666666667,0.666666666667,0.4,0.733333333333,0.133333333333,0.666666666667,0.266666666667,0.6
G,0.266666666667,0.6,0.333333333333,0.4,0.466666666667,0.533333333333,0.466666666667,0.333333333333,0.133333333333,0.4,0.4,0.533333333333,0.533333333333,0.533333333333,0.466666666667,0.8
G,0.333333333333,0.733333333333,0.4,0.533333333333,0.266666666667,0.4,0.4,0.466666666667,0.533333333333,0.733333333333,0.4,0.866666666667,0.133333333333,0.6,0.266666666667,0.533333333333
G,0.466666666667,0.666666666667,0.333333333333,0.333333333333,0.266666666667,0.466666666667,0.4,0.2,0.133333333333,0.533333333333,0.4,0.533333333333,0.266666666667,0.6,0.6,0.533333333333
G,0.2,0.266666666667,0.266666666667,0.2,0.133333333333,0.4,0.466666666667,0.266666666667,0.266666666667,0.6,0.466666666667,0.6,0.133333333333,0.533333333333,0.333333333333,0.666666666667
G,0.4,0.733333333333,0.533333333333,0.533333333333,0.333333333333,0.333333333333,0.466666666667,0.333333333333,0.333333333333,0.333333333333,0.466666666667,0.466666666667,0.2,0.4,0.266666666667,0.466666666667
G,0.466666666667,0.666666666667,0.466666666667,0.533333333333,0.333333333333,0.4,0.4,0.466666666667,0.466666666667,0.666666666667,0.466666666667,0.733333333333,0.133333333333,0.6,0.333333333333,0.6
G,0.266666666667,0.666666666667,0.4,0.533333333333,0.2,0.466666666667,0.4,0.533333333333,0.533333333333,0.4,0.4,0.6,0.133333333333,0.533333333333,0.4,0.733333333333
G,0.666666666667,0.933333333333,0.533333333333,0.533333333333,0.333333333333,0.533333333333,0.533333333333,0.333333333333,0.266666666667,0.6,0.4,0.4,0.266666666667,0.6,0.6,0.533333333333
G,0.133333333333,0.0666666666667,0.2,0.0666666666667,0.0666666666667,0.4,0.466666666667,0.333333333333,0.333333333333,0.4,0.4,0.6,0.133333333333,0.6,0.266666666667,0.533333333333
